Date,,occur_time,poss_date,poss_time,MaxOfnum_victims,,Avg Day,,UC2 Literal,neighborhood,x,y
11/30/17,,13:00:00,11/30/17,14:00:00,2,,4,,1,29,-84.51047,33.6692
11/30/17,,15:10:00,11/30/17,15:15:00,1,,4,,1,41,-84.50736,33.77988
11/30/17,,15:01:00,11/30/17,15:11:00,1,,4,,9,48,-84.41362,33.77025
11/30/17,,2:22:00,11/30/17,2:23:00,1,,4,,2,130,-84.39785,33.87692
11/30/17,,15:30:00,11/30/17,16:00:00,1,,4,,8,19,-84.4084,33.69753
11/30/17,,12:00:00,11/29/17,15:00:00,1,,3,,1,33,-84.47579,33.75046
11/30/17,,16:21:00,11/30/17,17:30:00,1,,4,,2,40,-84.4072,33.68067
11/30/17,,8:30:00,11/30/17,16:00:00,1,,4,,1,1,-84.39192,33.75789
11/30/17,,9:30:00,11/30/17,14:30:00,1,,4,,8,176,-84.52506,33.66383
11/30/17,,16:57:00,11/30/17,17:07:00,3,,4,,1,118,-84.37409,33.84413
11/30/17,,17:00:00,11/30/17,18:04:00,1,,4,,2,1,-84.38954,33.75445
11/30/17,,16:15:00,11/30/17,17:00:00,1,,4,,1,93,-84.39921,33.79303
11/30/17,,17:00:00,11/30/17,17:30:00,1,,4,,1,58,-84.36684,33.82494
11/30/17,,20:00:00,11/30/17,7:00:00,1,,8,,8,137,-84.40914,33.74623
11/30/17,,17:00:00,11/30/17,18:30:00,1,,4,,2,8,-84.36513,33.77324
11/30/17,,18:28:00,11/30/17,18:28:00,1,,4,,2,17,-84.37075,33.84911
11/30/17,,7:00:00,11/30/17,18:30:00,1,,4,,6,63,-84.41695,33.80978
11/30/17,,18:40:00,11/30/17,19:00:00,2,,4,,3,181,-84.3601,33.68809
11/30/17,,15:00:00,11/30/17,18:30:00,1,,8,,1,48,-84.40498,33.76527
11/30/17,,18:00:00,11/30/17,7:40:00,1,,4,,2,2,-84.41055,33.78008
11/30/17,,17:40:00,11/30/17,17:45:00,1,,4,,2,1,-84.39487,33.75757
11/30/17,,18:25:00,11/30/17,19:44:00,1,,4,,1,26,-84.36262,33.75443
11/30/17,,15:30:00,11/30/17,19:35:00,1,,4,,1,127,-84.35003,33.85626
11/30/17,,8:00:00,11/25/17,8:00:00,1,,8,,1,82,-84.36665,33.80646
11/30/17,,20:27:00,11/30/17,20:27:00,1,,4,,7,91,-84.40528,33.75569
11/30/17,,8:30:00,11/30/17,21:30:00,1,,4,,2,97,-84.36484,33.77683
11/30/17,,19:47:00,11/30/17,20:39:00,2,,4,,1,119,-84.35365,33.77252
11/30/17,,16:00:00,11/29/17,23:45:00,1,,3,,1,8,-84.38034,33.7706
11/30/17,,18:53:00,11/30/17,20:57:00,1,,4,,1,30,-84.42161,33.80224
11/30/17,,21:00:00,11/30/17,21:30:00,1,,4,,2,58,-84.36689,33.8213
11/30/17,,18:50:00,11/30/17,22:10:00,4,,4,,1,,-84.36922,33.78223
11/30/17,,21:30:00,11/30/17,22:00:00,1,,4,,2,131,-84.40844,33.74179
11/30/17,,22:17:00,11/30/17,22:19:00,2,,4,,1,3,-84.40268,33.74121
11/30/17,,20:00:00,11/30/17,23:00:00,1,,4,,1,2,-84.40047,33.78589
11/30/17,,17:00:00,11/30/17,22:30:00,1,,4,,2,17,-84.38226,33.85661
11/30/17,,23:30:00,11/30/17,23:35:00,1,,4,,1,76,-84.3441,33.76943
11/30/17,,23:30:00,11/30/17,23:38:00,1,,4,,1,19,-84.4062,33.70276
11/30/17,,14:00:00,11/30/17,23:43:00,1,,4,,2,91,-84.40528,33.75569
11/30/17,,19:00:00,11/30/17,19:30:00,1,,4,,2,,-84.4477,33.64184
11/30/17,,19:00:00,11/27/17,19:10:00,1,,1,,1,8,-84.37196,33.76396
11/30/17,,11:45:00,11/30/17,2:20:00,1,,3,,10,45,0,0
11/30/17,,2:36:00,11/30/17,2:36:00,2,,4,,1,3,-84.39772,33.73797
11/30/17,,19:40:00,11/21/17,19:21:00,1,,8,,6,78,-84.36104,33.69009
11/29/17,,10:00:00,11/29/17,10:00:00,1,,8,,2,57,-84.40871,33.711
11/29/17,,3:00:00,11/29/17,3:10:00,1,,3,,2,51,-84.38149,33.77285
11/29/17,,1:31:00,11/29/17,1:31:00,2,,3,,9,33,-84.47612,33.75395
11/29/17,,1:54:00,11/29/17,1:54:00,3,,3,,1,58,-84.3643,33.82266
11/29/17,,2:55:00,11/29/17,3:05:00,1,,3,,1,19,-84.41451,33.70087
11/29/17,,3:00:00,11/29/17,3:20:00,1,,3,,1,1,-84.38198,33.75168
11/29/17,,5:20:00,11/29/17,5:20:00,1,,3,,2,198,-84.46929,33.79897
11/29/17,,20:30:00,11/29/17,5:30:00,1,,3,,1,70,-84.42702,33.74195
11/29/17,,18:30:00,11/29/17,6:15:00,1,,3,,1,85,-84.35085,33.71596
11/29/17,,23:00:00,11/29/17,6:00:00,1,,3,,1,12,-84.38851,33.71265
11/29/17,,7:35:00,11/29/17,7:45:00,1,,3,,2,,-84.44411,33.71107
11/29/17,,15:00:00,11/29/17,7:00:00,1,,2,,2,62,-84.40369,33.73173
11/29/17,,8:00:00,11/29/17,8:02:00,1,,3,,9,105,-84.38729,33.71128
11/29/17,,4:00:00,11/29/17,11:00:00,1,,3,,3,51,-84.38036,33.78639
11/29/17,,23:00:00,11/29/17,8:00:00,1,,3,,1,1,-84.38556,33.76045
11/29/17,,22:57:00,11/28/17,23:14:00,1,,2,,1,43,-84.39235,33.66014
11/29/17,,7:00:00,11/29/17,9:28:00,1,,2,,1,19,-84.42678,33.70137
11/29/17,,13:00:00,11/28/17,16:00:00,1,,2,,1,173,-84.35327,33.85509
11/29/17,,9:33:00,11/29/17,9:33:00,1,,3,,2,21,-84.45214,33.7774
11/29/17,,19:00:00,11/29/17,8:00:00,1,,3,,1,1,-84.38582,33.75722
11/29/17,,9:01:00,11/29/17,9:01:00,1,,3,,1,168,-84.46807,33.75558
11/29/17,,9:45:00,11/29/17,9:45:00,2,,3,,6,24,-84.3575,33.73565
11/29/17,,10:00:00,11/29/17,10:07:00,1,,3,,2,198,-84.46929,33.79897
11/29/17,,3:40:00,11/29/17,4:00:00,2,,3,,7,8,-84.36866,33.75437
11/29/17,,10:00:00,11/29/17,10:34:00,1,,3,,2,83,-84.3841,33.83399
11/29/17,,10:38:00,11/29/17,10:50:00,6,,3,,5,85,-84.3499,33.70879
11/29/17,,3:00:00,11/29/17,11:15:00,1,,3,,1,1,-84.37952,33.75724
11/29/17,,10:00:00,11/29/17,11:00:00,1,,8,,6,106,-84.46611,33.78006
11/29/17,,18:00:00,11/17/17,20:00:00,1,,5,,1,118,-84.37311,33.84425
11/29/17,,11:25:00,11/29/17,11:30:00,1,,3,,2,58,-84.36559,33.82295
11/29/17,,7:00:00,11/29/17,11:28:00,1,,3,,1,197,-84.36635,33.68951
11/29/17,,8:00:00,11/29/17,11:15:00,1,,3,,1,,-84.48941,33.73907
11/29/17,,18:30:00,11/29/17,11:00:00,1,,3,,1,73,-84.36741,33.80656
11/29/17,,1:00:00,11/29/17,11:30:00,1,,2,,8,16,-84.37897,33.71257
11/29/17,,18:30:00,11/29/17,12:15:00,1,,3,,6,52,-84.43626,33.72167
11/29/17,,11:07:00,11/29/17,12:45:00,2,,3,,1,51,-84.38295,33.78363
11/29/17,,12:00:00,11/29/17,12:57:00,1,,3,,2,58,-84.36532,33.82742
11/29/17,,13:06:00,11/29/17,13:15:00,1,,3,,2,51,-84.38211,33.77282
11/29/17,,13:00:00,11/29/17,14:20:00,1,,3,,2,17,-84.37075,33.84911
11/29/17,,14:25:00,11/29/17,14:30:00,1,,3,,8,11,-84.41546,33.68624
11/29/17,,15:20:00,11/29/17,15:27:00,1,,3,,2,112,-84.42956,33.72254
11/29/17,,9:20:00,11/29/17,15:30:00,1,,3,,6,66,-84.48372,33.70623
11/29/17,,15:50:00,11/29/17,17:00:00,1,,3,,3,22,-84.38107,33.82894
11/29/17,,16:00:00,11/29/17,16:07:00,1,,3,,6,59,-84.46291,33.77481
11/29/17,,15:05:00,11/29/17,15:45:00,1,,3,,2,17,-84.36278,33.85302
11/29/17,,15:45:00,11/29/17,16:20:00,1,,3,,1,70,-84.4168,33.74057
11/29/17,,10:00:00,11/28/17,10:30:00,1,,1,,2,51,-84.38723,33.773
11/29/17,,7:50:00,11/29/17,17:05:00,1,,3,,1,1,-84.38876,33.75312
11/29/17,,16:00:00,11/29/17,17:14:00,1,,3,,2,1,-84.39271,33.74919
11/29/17,,17:00:00,11/29/17,19:00:00,1,,3,,1,134,-84.47505,33.78121
11/29/17,,0:00:00,11/26/17,9:00:00,1,,7,,1,55,-84.46839,33.81331
11/29/17,,18:00:00,11/29/17,18:07:00,1,,3,,2,59,-84.47254,33.77579
11/29/17,,18:01:00,11/29/17,18:22:00,1,,3,,3,112,-84.42733,33.72121
11/29/17,,18:10:00,11/29/17,18:15:00,2,,3,,3,21,-84.45225,33.77036
11/29/17,,18:20:00,11/29/17,19:00:00,1,,3,,1,53,-84.49328,33.68845
11/29/17,,19:20:00,11/29/17,19:35:00,1,,3,,6,19,-84.42678,33.70137
11/29/17,,18:45:00,11/29/17,19:00:00,1,,3,,3,1,-84.38955,33.7521
11/29/17,,7:30:00,11/29/17,19:35:00,1,,3,,6,,-84.37412,33.81267
11/29/17,,8:30:00,11/29/17,19:30:00,1,,3,,6,89,-84.38574,33.73431
11/29/17,,6:30:00,11/29/17,19:30:00,1,,3,,6,,-84.39145,33.81096
11/29/17,,19:56:00,11/29/17,19:56:00,1,,3,,2,,-84.53496,33.69635
11/29/17,,18:00:00,11/29/17,20:00:00,1,,3,,1,34,-84.42518,33.78909
11/29/17,,10:00:00,11/29/17,15:00:00,1,,3,,2,119,-84.36137,33.7722
11/29/17,,8:15:00,11/29/17,19:50:00,1,,3,,6,,-84.39145,33.81096
11/29/17,,19:45:00,11/29/17,20:34:00,2,,3,,1,184,-84.39351,33.80334
11/29/17,,9:10:00,11/29/17,20:25:00,1,,3,,6,69,-84.38284,33.67764
11/29/17,,20:40:00,11/29/17,20:50:00,1,,3,,8,19,-84.41109,33.69731
11/29/17,,21:00:00,11/29/17,21:30:00,1,,3,,2,64,-84.34955,33.75443
11/29/17,,21:55:00,11/29/17,21:59:00,1,,3,,2,85,-84.35014,33.71478
11/29/17,,20:30:00,11/29/17,22:00:00,1,,3,,1,29,-84.50908,33.65571
11/29/17,,8:00:00,11/29/17,20:00:00,1,,8,,6,70,-84.42533,33.74515
11/29/17,,19:00:00,11/29/17,22:00:00,1,,3,,2,1,-84.38094,33.75451
11/29/17,,9:30:00,11/26/17,11:30:00,1,,8,,6,48,-84.41554,33.78045
11/29/17,,22:00:00,11/29/17,22:41:00,1,,3,,1,3,-84.39588,33.73929
11/29/17,,19:00:00,11/29/17,22:50:00,1,,3,,1,82,-84.36712,33.80461
11/29/17,,22:50:00,11/29/17,22:52:00,1,,3,,9,117,-84.46416,33.80595
11/29/17,,20:30:00,11/29/17,22:00:00,1,,3,,8,75,-84.35188,33.81631
11/29/17,,7:30:00,11/29/17,15:45:00,2,,3,,1,,-84.42773,33.65689
11/29/17,,11:00:00,11/29/17,16:35:00,1,,3,,1,,-84.42754,33.65488
11/29/17,,23:30:00,11/29/17,19:00:00,1,,8,,2,,-84.4477,33.64184
11/29/17,,2:45:00,10/25/17,7:40:00,,,3,,11,110,-84.49209,33.78624
11/28/17,,21:00:00,11/28/17,22:30:00,1,,8,,1,29,-84.51051,33.65806
11/28/17,,12:00:00,11/25/17,12:00:00,1,,8,,2,51,-84.37841,33.78561
11/28/17,,19:30:00,11/28/17,0:00:00,1,,1,,1,82,-84.34835,33.80403
11/28/17,,21:30:00,11/28/17,0:40:00,2,,1,,1,2,-84.40047,33.78589
11/28/17,,0:25:00,11/28/17,0:55:00,1,,2,,1,22,-84.38004,33.83698
11/28/17,,8:30:00,11/27/17,22:00:00,1,,1,,6,20,-84.42038,33.74693
11/28/17,,2:33:00,11/28/17,2:33:00,0,,2,,1,8,-84.37067,33.75772
11/28/17,,3:30:00,11/28/17,4:00:00,1,,2,,7,74,-84.38297,33.85475
11/28/17,,5:10:00,11/28/17,5:30:00,1,,2,,2,84,-84.31407,33.75499
11/28/17,,19:00:00,11/28/17,6:36:00,3,,2,,1,58,-84.36568,33.81987
11/28/17,,19:00:00,11/28/17,6:45:00,1,,2,,8,102,-84.38473,33.68176
11/28/17,,8:00:00,11/28/17,8:00:00,1,,2,,8,94,-84.44773,33.75859
11/28/17,,20:00:00,11/28/17,7:00:00,1,,2,,1,205,-84.47331,33.7226
11/28/17,,21:00:00,11/28/17,7:00:00,1,,2,,8,92,-84.39852,33.79543
11/28/17,,7:30:00,11/28/17,7:38:00,1,,2,,1,57,-84.41585,33.71613
11/28/17,,7:20:00,11/28/17,7:45:00,1,,2,,8,4,-84.40177,33.75294
11/28/17,,21:00:00,11/28/17,7:40:00,1,,2,,1,99,-84.37416,33.83751
11/28/17,,7:38:00,11/28/17,7:40:00,1,,2,,8,,-84.48891,33.7502
11/28/17,,10:00:00,11/28/17,8:22:00,1,,1,,1,26,-84.35934,33.75773
11/28/17,,22:00:00,11/28/17,6:00:00,1,,2,,1,180,-84.40597,33.80826
11/28/17,,23:30:00,11/28/17,8:30:00,1,,2,,1,7,-84.36682,33.74593
11/28/17,,17:30:00,11/28/17,8:40:00,1,,2,,1,122,-84.333,33.77417
11/28/17,,21:00:00,11/28/17,8:47:00,1,,2,,1,102,-84.3938,33.68331
11/28/17,,21:42:00,11/28/17,21:45:00,2,,2,,1,30,-84.41917,33.79916
11/28/17,,9:18:00,11/28/17,9:18:00,1,,2,,9,9,-84.38305,33.72667
11/28/17,,8:30:00,11/28/17,8:30:00,1,,2,,1,30,-84.43006,33.80496
11/28/17,,14:00:00,11/27/17,8:00:00,1,,7,,8,47,-84.38109,33.84186
11/28/17,,9:00:00,11/28/17,9:20:00,1,,2,,2,56,-84.49452,33.78735
11/28/17,,9:55:00,11/28/17,10:00:00,1,,2,,8,1,-84.39179,33.76576
11/28/17,,8:00:00,11/28/17,10:00:00,1,,2,,1,8,-84.38023,33.77067
11/28/17,,6:30:00,11/27/17,22:00:00,1,,8,,6,70,-84.41564,33.73592
11/28/17,,22:00:00,11/27/17,23:00:00,1,,1,,1,137,-84.40755,33.74662
11/28/17,,11:00:00,11/23/17,18:00:00,1,,4,,6,13,-84.4551,33.70378
11/28/17,,20:00:00,11/28/17,10:25:00,1,,2,,6,96,-84.48376,33.79578
11/28/17,,16:45:00,11/27/17,16:48:00,1,,1,,2,1,-84.38768,33.76028
11/28/17,,18:15:00,11/28/17,8:30:00,1,,2,,6,61,-84.29303,33.74331
11/28/17,,12:00:00,11/28/17,10:00:00,1,,8,,1,44,-84.40858,33.75139
11/28/17,,10:41:00,11/28/17,10:41:00,1,,2,,1,7,-84.36653,33.73867
11/28/17,,10:14:00,11/28/17,10:23:00,1,,2,,2,53,-84.49328,33.68845
11/28/17,,10:45:00,11/28/17,11:00:00,1,,2,,2,23,-84.36212,33.84676
11/28/17,,18:00:00,11/28/17,11:00:00,1,,2,,2,17,-84.37519,33.86825
11/28/17,,11:28:00,11/28/17,11:28:00,1,,2,,2,91,-84.41457,33.75504
11/28/17,,16:30:00,11/28/17,8:30:00,1,,2,,1,51,-84.38515,33.78446
11/28/17,,11:47:00,11/28/17,11:47:00,1,,2,,2,51,-84.38747,33.78014
11/28/17,,11:30:00,11/28/17,11:47:00,1,,2,,2,40,-84.4072,33.68067
11/28/17,,11:10:00,11/28/17,11:45:00,1,,2,,6,6,-84.3461,33.73663
11/28/17,,12:00:00,11/28/17,12:27:00,1,,2,,6,43,-84.39546,33.66989
11/28/17,,21:00:00,11/28/17,9:00:00,1,,2,,1,45,-84.51348,33.76209
11/28/17,,7:30:00,11/28/17,12:32:00,1,,2,,8,44,-84.41132,33.74704
11/28/17,,8:00:00,11/28/17,12:34:00,1,,8,,1,58,-84.36281,33.82899
11/28/17,,20:00:00,11/28/17,12:00:00,1,,2,,1,40,-84.40392,33.67603
11/28/17,,8:36:00,11/28/17,12:18:00,1,,2,,6,13,-84.46574,33.70087
11/28/17,,0:01:00,11/28/17,12:45:00,1,,1,,6,66,-84.49398,33.69384
11/28/17,,13:00:00,11/28/17,12:49:00,1,,8,,6,16,-84.37952,33.71043
11/28/17,,0:01:00,11/27/17,22:00:00,1,,8,,2,30,-84.43059,33.80222
11/28/17,,12:55:00,11/28/17,13:05:00,1,,2,,1,51,-84.37676,33.77863
11/28/17,,13:00:00,11/12/17,16:00:00,1,,7,,2,1,-84.39146,33.7626
11/28/17,,12:56:00,11/28/17,12:58:00,1,,2,,2,1,-84.38916,33.76051
11/28/17,,11:35:00,11/28/17,11:40:00,7,,2,,9,,-84.4892,33.75104
11/28/17,,13:30:00,11/28/17,13:40:00,1,,2,,2,11,-84.40783,33.68173
11/28/17,,13:00:00,11/28/17,13:49:00,1,,8,,1,21,-84.45027,33.77721
11/28/17,,13:00:00,11/28/17,14:08:00,2,,2,,1,53,-84.4872,33.69168
11/28/17,,14:00:00,11/28/17,15:30:00,1,,2,,2,18,-84.34619,33.75674
11/28/17,,19:00:00,11/19/17,9:00:00,1,,8,,2,81,-84.39551,33.81382
11/28/17,,14:15:00,11/28/17,14:27:00,1,,2,,1,55,-84.47771,33.80851
11/28/17,,14:20:00,11/28/17,15:50:00,1,,2,,1,53,-84.49773,33.68677
11/28/17,,8:00:00,11/28/17,11:45:00,1,,2,,2,58,-84.36481,33.8201
11/28/17,,15:00:00,11/28/17,15:07:00,1,,2,,2,93,-84.39466,33.7921
11/28/17,,7:30:00,11/28/17,15:15:00,1,,2,,8,142,-84.53811,33.74871
11/28/17,,10:00:00,11/28/17,14:10:00,1,,2,,6,48,-84.41425,33.77187
11/28/17,,16:00:00,11/28/17,16:03:00,1,,2,,2,70,-84.42552,33.73907
11/28/17,,16:07:00,11/28/17,16:30:00,1,,2,,6,9,-84.38545,33.7296
11/28/17,,16:24:00,11/10/17,16:24:00,1,,5,,2,70,-84.4168,33.74057
11/28/17,,6:50:00,11/28/17,16:00:00,1,,2,,1,1,-84.38489,33.76879
11/28/17,,15:00:00,11/28/17,15:00:00,1,,2,,6,43,-84.39626,33.67299
11/28/17,,16:40:00,11/28/17,16:42:00,1,,2,,2,17,-84.3645,33.85209
11/28/17,,10:30:00,11/28/17,17:15:00,1,,2,,6,6,-84.33967,33.73887
11/28/17,,17:00:00,11/28/17,17:35:00,1,,2,,2,59,-84.47394,33.77959
11/28/17,,17:41:00,11/28/17,17:41:00,1,,2,,8,8,-84.37196,33.77328
11/28/17,,17:55:00,11/28/17,18:10:00,1,,2,,8,66,-84.4927,33.69445
11/28/17,,18:30:00,11/28/17,5:30:00,1,,2,,1,199,-84.42418,33.78212
11/28/17,,19:00:00,11/26/17,19:02:00,1,,7,,1,58,-84.36744,33.82039
11/28/17,,19:00:00,11/28/17,20:00:00,1,,2,,1,3,-84.40237,33.73977
11/28/17,,18:50:00,11/28/17,19:16:00,1,,2,,1,38,-84.4143,33.79419
11/28/17,,19:18:00,11/28/17,19:21:00,1,,2,,6,7,-84.37746,33.73491
11/28/17,,18:28:00,11/28/17,19:28:00,1,,2,,1,55,-84.47211,33.81205
11/28/17,,16:45:00,11/28/17,18:45:00,1,,2,,1,21,-84.45116,33.77714
11/28/17,,19:25:00,11/28/17,19:30:00,1,,2,,1,,-84.45274,33.82065
11/28/17,,19:01:00,11/28/17,19:57:00,2,,2,,6,6,-84.34215,33.74451
11/28/17,,17:45:00,11/28/17,20:10:00,1,,2,,1,26,-84.35218,33.76311
11/28/17,,8:00:00,11/28/17,20:30:00,1,,2,,6,84,-84.33154,33.75143
11/28/17,,20:30:00,11/28/17,21:00:00,1,,2,,6,84,-84.31923,33.75733
11/28/17,,8:00:00,11/28/17,21:00:00,1,,2,,1,1,-84.38596,33.75889
11/28/17,,20:30:00,11/28/17,20:35:00,1,,2,,9,21,-84.43592,33.77019
11/28/17,,19:45:00,11/28/17,21:10:00,1,,2,,1,7,-84.37285,33.74639
11/28/17,,15:00:00,11/28/17,22:00:00,1,,2,,1,8,-84.36443,33.7598
11/28/17,,22:49:00,11/28/17,23:00:00,1,,2,,6,33,-84.47641,33.75226
11/28/17,,22:00:00,11/28/17,22:53:00,1,,2,,9,80,-84.41787,33.76383
11/28/17,,18:00:00,11/28/17,23:00:00,3,,2,,1,1,-84.39572,33.7582
11/28/17,,19:00:00,11/28/17,23:45:00,2,,2,,1,116,-84.35462,33.82614
11/27/17,,12:20:00,11/27/17,19:00:00,1,,1,,1,1,-84.39086,33.75124
11/27/17,,16:00:00,11/26/17,7:00:00,1,,8,,10,11,0,0
11/27/17,,16:32:00,11/27/17,19:20:00,1,,1,,2,108,-84.35335,33.72439
11/27/17,,10:00:00,11/27/17,10:05:00,1,,1,,6,73,-84.37182,33.80115
11/27/17,,19:00:00,11/27/17,19:45:00,1,,1,,1,30,-84.43494,33.80787
11/27/17,,2:30:00,11/27/17,19:45:00,1,,1,,1,58,-84.3643,33.82266
11/27/17,,20:01:00,11/27/17,20:10:00,1,,1,,3,176,-84.5152,33.67275
11/27/17,,19:45:00,11/27/17,19:55:00,1,,1,,3,29,-84.51195,33.65538
11/27/17,,20:08:00,11/27/17,20:14:00,1,,1,,3,53,-84.49685,33.68593
11/27/17,,20:12:00,11/27/17,20:16:00,1,,1,,1,57,-84.40921,33.711
11/27/17,,20:10:00,11/27/17,20:12:00,1,,1,,2,146,-84.50376,33.74546
11/27/17,,20:30:00,11/27/17,20:40:00,2,,1,,8,205,-84.4754,33.72073
11/27/17,,20:00:00,11/27/17,21:00:00,2,,1,,1,51,-84.36722,33.77376
11/27/17,,17:30:00,11/27/17,21:11:00,1,,1,,1,24,-84.35845,33.73226
11/27/17,,21:13:00,11/27/17,21:16:00,1,,1,,6,52,-84.43531,33.71594
11/27/17,,21:28:00,11/27/17,21:30:00,1,,1,,3,8,-84.36778,33.77264
11/27/17,,21:55:00,11/27/17,22:07:00,1,,1,,2,98,-84.38865,33.81864
11/27/17,,19:45:00,11/27/17,22:00:00,1,,1,,8,6,-84.34511,33.7398
11/27/17,,18:30:00,11/27/17,22:30:00,1,,1,,1,17,-84.37089,33.84743
11/27/17,,21:06:00,11/27/17,17:03:00,1,,1,,2,131,-84.40839,33.72174
11/27/17,,11:30:00,11/27/17,17:05:00,1,,1,,1,1,-84.39085,33.7578
11/27/17,,15:09:00,11/27/17,15:30:00,1,,1,,9,7,-84.36831,33.7364
11/27/17,,21:00:00,11/27/17,15:00:00,1,,8,,1,103,-84.36718,33.65025
11/27/17,,16:00:00,11/27/17,17:15:00,1,,1,,10,62,0,0
11/27/17,,17:00:00,11/27/17,17:17:00,1,,1,,6,11,-84.40624,33.68348
11/27/17,,17:00:00,11/27/17,17:17:00,1,,1,,6,11,-84.40624,33.68348
11/27/17,,18:25:00,11/27/17,19:00:00,2,,1,,9,134,-84.47156,33.78999
11/27/17,,18:00:00,11/26/17,17:30:00,1,,8,,1,51,-84.38406,33.77997
11/27/17,,12:00:00,11/28/17,18:00:00,1,,2,,1,1,-84.38589,33.76289
11/27/17,,18:54:00,11/27/17,22:24:00,1,,1,,9,52,-84.44863,33.71
11/27/17,,18:00:00,11/27/17,19:00:00,2,,1,,1,19,-84.41017,33.70278
11/27/17,,22:00:00,11/26/17,22:30:00,2,,7,,1,51,-84.38747,33.78609
11/27/17,,22:00:00,11/25/17,22:50:00,1,,6,,8,8,-84.36617,33.76835
11/27/17,,23:00:00,11/26/17,23:00:00,1,,7,,9,21,-84.45174,33.76486
11/27/17,,11:00:00,11/27/17,0:15:00,1,,7,,1,4,-84.39883,33.75158
11/27/17,,19:35:00,11/27/17,1:20:00,1,,7,,1,1,-84.39131,33.75295
11/27/17,,1:00:00,11/27/17,1:39:00,4,,1,,1,112,-84.41541,33.72444
11/27/17,,1:00:00,11/27/17,5:00:00,1,,1,,1,57,-84.41325,33.72187
11/27/17,,7:00:00,11/27/17,7:30:00,1,,1,,2,8,-84.38023,33.77067
11/27/17,,23:00:00,11/27/17,7:00:00,1,,1,,1,8,-84.38034,33.7706
11/27/17,,22:45:00,11/27/17,7:00:00,1,,1,,1,1,-84.38556,33.76045
11/27/17,,7:14:00,11/27/17,7:15:00,1,,1,,8,58,-84.36532,33.82742
11/27/17,,18:00:00,11/27/17,7:25:00,1,,1,,1,92,-84.40123,33.79927
11/27/17,,18:00:00,11/27/17,7:00:00,1,,1,,1,28,-84.46146,33.72317
11/27/17,,17:00:00,11/27/17,7:30:00,1,,1,,1,51,-84.38942,33.7801
11/27/17,,0:00:00,11/27/17,5:00:00,1,,1,,1,14,-84.43674,33.76301
11/27/17,,20:00:00,11/27/17,7:30:00,3,,1,,1,26,-84.36229,33.75985
11/27/17,,19:00:00,11/27/17,8:36:00,1,,1,,8,200,-84.40039,33.70909
11/27/17,,13:30:00,11/26/17,7:00:00,1,,8,,2,63,-84.41695,33.80978
11/27/17,,12:00:00,11/6/17,12:30:00,1,,1,,2,19,-84.42678,33.70137
11/27/17,,14:00:00,11/27/17,10:36:00,1,,1,,2,29,-84.51004,33.6569
11/27/17,,18:00:00,11/27/17,10:30:00,1,,8,,6,52,-84.43745,33.7161
11/27/17,,20:30:00,11/27/17,11:00:00,1,,1,,1,63,-84.41695,33.80978
11/27/17,,20:30:00,11/27/17,8:00:00,1,,1,,1,116,-84.35825,33.84293
11/27/17,,17:00:00,11/27/17,12:00:00,1,,8,,6,91,-84.41376,33.75804
11/27/17,,14:00:00,11/14/17,23:00:00,1,,2,,1,51,-84.36561,33.77469
11/27/17,,11:30:00,11/27/17,12:08:00,2,,1,,1,129,-84.53407,33.69036
11/27/17,,11:47:00,11/27/17,11:47:00,1,,1,,1,62,-84.40221,33.73365
11/27/17,,23:00:00,11/27/17,10:40:00,1,,1,,1,7,-84.36134,33.73447
11/27/17,,23:30:00,11/27/17,12:00:00,1,,1,,1,58,-84.36684,33.82397
11/27/17,,16:00:00,11/27/17,9:00:00,1,,8,,2,26,-84.364,33.75885
11/27/17,,23:00:00,11/27/17,11:00:00,1,,1,,1,116,-84.35868,33.83113
11/27/17,,19:20:00,11/26/17,19:30:00,2,,7,,3,70,-84.41671,33.74053
11/27/17,,18:00:00,11/27/17,12:42:00,1,,1,,9,42,-84.35395,33.70018
11/27/17,,12:30:00,11/27/17,12:30:00,1,,1,,3,18,-84.34889,33.75718
11/27/17,,12:45:00,11/27/17,13:01:00,2,,1,,1,53,-84.4872,33.69168
11/27/17,,0:01:00,11/27/17,12:02:00,1,,1,,8,45,-84.50537,33.75718
11/27/17,,23:00:00,11/21/17,15:00:00,1,,2,,1,58,-84.37114,33.82269
11/27/17,,15:00:00,11/27/17,13:30:00,1,,1,,6,10,-84.43378,33.75355
11/27/17,,8:30:00,11/27/17,13:46:00,1,,1,,6,6,-84.34784,33.73329
11/27/17,,12:50:00,11/27/17,13:05:00,1,,1,,6,134,-84.47156,33.78999
11/27/17,,14:19:00,11/27/17,14:25:00,1,,1,,2,21,-84.45214,33.7774
11/27/17,,15:00:00,11/27/17,14:41:00,1,,8,,1,30,-84.43517,33.81262
11/27/17,,14:25:00,11/27/17,19:57:00,1,,1,,1,201,-84.53728,33.68085
11/27/17,,12:34:00,11/26/17,13:00:00,1,,7,,2,26,-84.35057,33.764
11/27/17,,2:50:00,11/27/17,3:25:00,1,,1,,2,62,-84.40778,33.74007
11/27/17,,7:15:00,11/27/17,15:30:00,1,,1,,6,162,-84.31454,33.74044
11/27/17,,16:30:00,11/27/17,16:13:00,1,,8,,6,52,-84.44717,33.72031
11/27/17,,10:30:00,11/27/17,15:30:00,1,,1,,1,26,-84.36326,33.75745
11/27/17,,8:30:00,11/27/17,16:31:00,1,,1,,6,19,-84.40678,33.70152
